Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Total_Spend,Channel_Purchases,Total_Purchases,Discount_Purchase_Rate,Spend_Per_Purchase,Customer_Tenure_Days,Customer_Tenure_Years,Dependents,Has_Children,Age,Age_Group,Income_Bracket,Recency_Group,Category_Breadth,Preferred_Channel,Is_High_Value,No_Purchase_Record,Customer_Segment
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,148,7,8,0.125,18.5,229,0.6,2,1,44,31-45,Mid Income,Recent,6,Web,0,0,Digital Shoppers
2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,188,8,10,0.2,18.8,229,0.6,1,1,61,60+,Mid Income,Recent,6,Web,0,0,Digital Shoppers
2130,1982,Graduation,Together,45203.0,2,0,2014-03-23,4,35,3,67,10,8,24,1,3,1,3,6,1,0,147,7,8,0.125,18.375,258,0.7,2,1,32,31-45,Mid Income,Recent,6,Web,0,0,Digital Shoppers
2296,1975,Master,Married,37368.0,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,0,0,30,3,4,0.25,7.5,355,1.0,1,1,39,31-45,Mid Income,Recent,6,Store,0,0,Bargain Hunters
3799,1955,Graduation,Married,67225.0,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,868,20,23,0.13043478260869565,37.73913043478261,375,1.0,1,1,59,46-60,High Income,Recent,6,Store,0,0,Family Customers
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,1,0,1053,15,17,0.11764705882352941,61.94117647058823,387,1.1,1,1,38,31-45,High Income,Recent,5,Store,1,0,Family Customers
5172,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,1053,15,17,0.11764705882352941,61.94117647058823,387,1.1,1,1,38,31-45,High Income,Recent,5,Store,1,0,Family Customers
9504,1949,Master,Married,81698.0,0,0,2013-06-11,4,179,28,520,111,123,47,1,3,8,13,1,1,0,1008,24,25,0.04,40.32,543,1.5,0,0,65,60+,Very High Income,Recent,6,Store,0,0,General Customers
850,1968,Graduation,Single,70566.0,0,1,2013-06-10,4,381,28,215,84,28,21,2,6,5,9,3,0,0,757,20,22,0.09090909090909091,34.40909090909091,544,1.5,1,1,46,46-60,Very High Income,Recent,6,Store,0,0,Family Customers
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,653,17,18,0.05555555555555555,36.27777777777778,435,1.2,1,1,56,46-60,Very High Income,Recent,6,Store,0,0,Family Customers
1945,1962,Graduation,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,0,1400,18,21,0.14285714285714285,66.66666666666667,444,1.2,1,1,52,46-60,Very High Income,Recent,6,Web,1,0,High-Value Active Catalog/Web
7685,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,78,6,7,0.14285714285714285,11.142857142857142,453,1.2,1,1,36,31-45,Low Income,Recent,6,Store,0,0,Family Customers
6310,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,78,6,7,0.14285714285714285,11.142857142857142,453,1.2,1,1,36,31-45,Low Income,Recent,6,Store,0,0,Family Customers
10832,1958,Graduation,Together,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,467,13,14,0.07142857142857142,33.357142857142854,506,1.4,0,0,56,46-60,Mid Income,Recent,6,Web,0,0,Digital Shoppers
3025,1958,Graduation,Single,49967.0,0,1,2013-08-07,4,212,6,69,4,12,3,3,6,1,5,7,0,0,306,12,15,0.2,20.4,486,1.3,1,1,56,46-60,Mid Income,Recent,6,Web,0,0,Digital Shoppers
2404,1976,Graduation,Married,53359.0,1,1,2013-05-27,4,173,4,30,3,6,41,4,5,1,4,7,0,0,257,10,14,0.2857142857142857,18.357142857142858,558,1.5,2,1,38,31-45,High Income,Recent,6,Web,0,0,Digital Shoppers
8581,1971,Master,Married,49505.0,1,1,2013-05-03,4,604,0,100,19,0,28,9,10,2,8,8,0,0,751,20,29,0.3103448275862069,25.896551724137932,582,1.6,2,1,43,31-45,Mid Income,Recent,4,Web,0,0,Digital Shoppers
8755,1946,Master,Married,68657.0,0,0,2013-02-20,4,482,34,471,119,68,22,1,3,5,9,7,0,0,1196,17,18,0.05555555555555555,66.44444444444444,654,1.8,0,0,68,60+,Very High Income,Recent,6,Store,1,0,General Customers
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,1338,17,20,0.15,66.9,660,1.8,1,1,60,46-60,Very High Income,Recent,6,Store,1,0,Family Customers
2429,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,1338,17,20,0.15,66.9,660,1.8,1,1,60,46-60,Very High Income,Recent,6,Store,1,0,Family Customers
8920,1967,Master,Single,59235.0,1,0,2013-12-01,4,448,40,469,80,0,91,3,11,2,12,7,0,0,1128,25,28,0.10714285714285714,40.285714285714285,370,1.0,1,1,47,46-60,High Income,Recent,5,Store,1,0,Family Customers
8430,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,22,3,4,0.25,5.5,712,2.0,1,1,57,46-60,Low Income,Recent,5,Store,0,0,Bargain Hunters
8619,1957,Graduation,Together,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,22,3,4,0.25,5.5,712,2.0,1,1,57,46-60,Low Income,Recent,5,Store,0,0,Bargain Hunters
8996,1957,PhD,Married,51381.5,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,603,17,29,0.41379310344827586,20.79310344827586,747,2.0,3,1,57,46-60,Mid Income,Recent,6,Store,0,0,Bargain Hunters
7233,1972,Graduation,Married,69209.0,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0,1782,14,16,0.125,111.375,810,2.2,0,0,42,31-45,Very High Income,Recent,6,Store,1,0,General Customers
6678,1989,Graduation,Together,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,72,7,9,0.2222222222222222,8.0,253,0.7,1,1,25,18-30,Low Income,Recent,6,Store,0,0,Family Customers
830,1987,PhD,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,1,0,1658,14,15,0.06666666666666667,110.53333333333333,285,0.8,0,0,27,18-30,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
6365,1987,2n Cycle,Married,30390.0,0,0,2013-02-09,5,10,12,12,25,1,20,1,2,0,3,6,0,0,80,5,6,0.16666666666666666,13.333333333333334,665,1.8,0,0,27,18-30,Low Income,Recent,6,Store,0,0,General Customers
6770,1985,Graduation,Married,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,68,5,7,0.2857142857142857,9.714285714285714,473,1.3,1,1,29,18-30,Low Income,Recent,5,Web,0,0,Digital Shoppers
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,16,3,4,0.25,4.0,531,1.5,1,1,45,31-45,Low Income,Recent,5,Store,0,0,Bargain Hunters
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1062,25,26,0.038461538461538464,40.84615384615385,580,1.6,0,0,25,18-30,Very High Income,Recent,6,Store,1,0,General Customers
10089,1974,Graduation,Divorced,102692.0,0,0,2013-05-04,5,168,148,444,32,172,148,1,6,9,13,2,1,0,1112,28,29,0.034482758620689655,38.3448275862069,581,1.6,0,0,40,31-45,Very High Income,Recent,6,Store,1,0,General Customers
9256,1971,Graduation,Single,58350.0,0,1,2013-04-01,5,493,26,206,116,80,80,4,8,3,12,6,0,0,1001,23,27,0.14814814814814814,37.074074074074076,614,1.7,1,1,43,31-45,High Income,Recent,6,Store,0,0,Family Customers
10641,1978,Graduation,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,57,6,10,0.4,5.7,709,1.9,2,1,36,31-45,Low Income,Recent,6,Store,0,0,Bargain Hunters
624,1984,Master,Single,18890.0,0,0,2012-10-11,5,6,4,1,7,2,15,1,0,1,2,6,1,0,35,3,4,0.25,8.75,786,2.2,0,0,30,18-30,Low Income,Recent,6,Store,0,0,Bargain Hunters
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,57,5,7,0.2857142857142857,8.142857142857142,768,2.1,1,1,28,18-30,Low Income,Recent,6,Store,0,0,Bargain Hunters
1407,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,57,5,7,0.2857142857142857,8.142857142857142,768,2.1,1,1,28,18-30,Low Income,Recent,6,Store,0,0,Bargain Hunters
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,32,4,5,0.2,6.4,805,2.2,2,1,57,46-60,Mid Income,Recent,3,Store,0,0,Family Customers
9323,1949,Master,Together,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,874,22,26,0.15384615384615385,33.61538461538461,880,2.4,1,1,65,60+,Mid Income,Recent,6,Web,0,0,Digital Shoppers
1146,1949,Master,Together,49912.0,0,1,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,874,22,26,0.15384615384615385,33.61538461538461,880,2.4,1,1,65,60+,Mid Income,Recent,6,Web,0,0,Digital Shoppers
6343,1959,Graduation,Married,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,0,1518,22,23,0.043478260869565216,66.0,250,0.7,1,1,55,46-60,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
8545,1954,Graduation,Divorced,85683.0,0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,1,0,1789,16,17,0.058823529411764705,105.23529411764706,260,0.7,0,0,60,46-60,Very High Income,Recent,6,Store,1,0,General Customers
8275,1965,PhD,Divorced,47025.0,1,1,2014-09-02,6,16,0,3,0,0,1,1,1,0,2,7,0,0,20,3,4,0.25,5.0,95,0.3,2,1,49,46-60,Mid Income,Recent,3,Store,0,0,Bargain Hunters
10673,1976,PhD,Married,68397.0,0,1,2013-11-17,6,760,80,466,17,13,80,1,6,9,5,3,0,0,1416,20,21,0.047619047619047616,67.42857142857143,384,1.1,1,1,38,31-45,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,153,8,11,0.2727272727272727,13.909090909090908,439,1.2,1,1,30,18-30,Mid Income,Recent,6,Store,0,0,Bargain Hunters
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,92,6,9,0.3333333333333333,10.222222222222221,444,1.2,2,1,42,31-45,Mid Income,Recent,3,Store,0,0,Bargain Hunters
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,92,6,9,0.3333333333333333,10.222222222222221,444,1.2,2,1,42,31-45,Mid Income,Recent,3,Store,0,0,Bargain Hunters
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,31,4,5,0.2,6.2,527,1.4,1,1,38,31-45,Low Income,Recent,6,Store,0,0,Family Customers
2711,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,31,4,5,0.2,6.2,527,1.4,1,1,38,31-45,Low Income,Recent,6,Store,0,0,Family Customers
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,943,22,23,0.043478260869565216,41.0,618,1.7,1,1,35,31-45,High Income,Recent,6,Store,0,0,Family Customers
10451,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,25,3,4,0.25,6.25,368,1.0,2,1,49,46-60,Low Income,Recent,5,Store,0,0,Bargain Hunters
4198,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,25,3,4,0.25,6.25,368,1.0,2,1,49,46-60,Low Income,Recent,5,Store,0,0,Bargain Hunters
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,1,0,1376,24,25,0.04,55.04,689,1.9,0,0,67,60+,Very High Income,Recent,6,Store,1,0,General Customers
944,1962,Graduation,Married,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,393,13,14,0.07142857142857142,28.071428571428573,492,1.3,1,1,52,46-60,High Income,Recent,6,Store,0,0,Family Customers
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,263,8,9,0.1111111111111111,29.22222222222222,707,1.9,0,0,24,18-30,Low Income,Recent,6,Web,0,0,Digital Shoppers
6184,1969,PhD,Married,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,1670,14,15,0.06666666666666667,111.33333333333333,724,2.0,0,0,45,31-45,Very High Income,Recent,6,Store,1,0,General Customers
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,877,21,25,0.16,35.08,741,2.0,1,1,38,31-45,High Income,Recent,6,Store,0,0,Family Customers
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,502,15,20,0.25,25.1,806,2.2,1,1,41,31-45,Mid Income,Recent,5,Web,0,0,Digital Shoppers
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,1072,24,27,0.1111111111111111,39.7037037037037,818,2.2,1,1,53,46-60,High Income,Recent,6,Store,1,0,Family Customers
1911,1987,Graduation,Together,67430.0,0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,1364,28,29,0.034482758620689655,47.03448275862069,941,2.6,0,0,27,18-30,High Income,Recent,6,Store,1,0,General Customers
10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,326,12,17,0.29411764705882354,19.176470588235293,841,2.3,1,1,54,46-60,Low Income,Recent,6,Store,0,0,Bargain Hunters
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,70,5,6,0.16666666666666666,11.666666666666666,167,0.5,1,1,37,31-45,Low Income,Recent,6,Store,0,0,Family Customers
3005,1992,Graduation,Single,83528.0,0,0,2014-01-05,7,530,117,678,134,44,147,1,4,10,8,1,1,0,1650,22,23,0.043478260869565216,71.73913043478261,335,0.9,0,0,22,18-30,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
8318,1979,Graduation,Together,90300.0,0,0,2014-03-01,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1738,19,19,0.0,91.47368421052632,280,0.8,0,0,35,31-45,Very High Income,Recent,6,Store,1,0,General Customers
2930,1978,Master,Single,68092.0,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,1281,18,20,0.1,64.05,355,1.0,0,0,36,31-45,High Income,Recent,6,Store,1,0,General Customers
8216,1972,Master,Married,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,325,11,17,0.35294117647058826,19.11764705882353,391,1.1,2,1,42,31-45,High Income,Recent,5,Web,0,0,Digital Shoppers
1212,1973,Graduation,Married,52845.0,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,0,0,936,22,25,0.12,37.44,480,1.3,1,1,41,31-45,High Income,Recent,6,Web,0,0,Digital Shoppers
2541,1976,Graduation,Married,24027.0,1,0,2013-09-06,7,14,7,11,11,0,5,2,2,0,3,8,0,0,48,5,7,0.2857142857142857,6.857142857142857,456,1.2,1,1,38,31-45,Low Income,Recent,5,Store,0,0,Bargain Hunters
10659,1979,2n Cycle,Together,7500.0,1,0,2013-07-05,7,2,8,11,3,8,21,4,3,2,2,7,0,0,53,7,11,0.36363636363636365,4.818181818181818,519,1.4,1,1,35,31-45,Low Income,Recent,6,Web,0,0,Digital Shoppers
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,1,0,252,11,16,0.3125,15.75,768,2.1,2,1,59,46-60,Mid Income,Recent,3,Store,0,0,Bargain Hunters
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,1,0,252,11,16,0.3125,15.75,768,2.1,2,1,59,46-60,Mid Income,Recent,3,Store,0,0,Bargain Hunters
7349,1973,Basic,Together,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,1,0,103,7,11,0.36363636363636365,9.363636363636363,1030,2.8,1,1,41,31-45,Low Income,Recent,6,Web,0,0,Digital Shoppers
7872,1975,PhD,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,557,22,23,0.043478260869565216,24.217391304347824,727,2.0,0,0,39,31-45,Very High Income,Recent,5,Catalog,0,0,Catalog Shoppers
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,24,3,4,0.25,6.0,262,0.7,1,1,42,31-45,Low Income,Recent,6,Store,0,0,Bargain Hunters
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,233,10,12,0.16666666666666666,19.416666666666668,278,0.8,1,1,62,60+,High Income,Recent,4,Web,0,0,Digital Shoppers
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,1,0,54,7,10,0.3,5.4,287,0.8,1,1,32,31-45,Low Income,Recent,5,Web,0,0,Digital Shoppers
8235,1956,Master,Together,69245.0,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,843,21,23,0.08695652173913043,36.65217391304348,316,0.9,1,1,58,46-60,Very High Income,Recent,6,Store,0,0,Family Customers
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,1958,18,19,0.05263157894736842,103.05263157894737,355,1.0,0,0,51,46-60,Very High Income,Recent,6,Store,1,0,General Customers
7284,1953,Graduation,Married,48686.0,1,2,2013-04-12,8,10,0,7,2,0,1,1,1,0,2,8,0,0,20,3,4,0.25,5.0,603,1.7,3,1,61,60+,Mid Income,Recent,4,Store,0,0,Bargain Hunters
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,1,0,1627,21,22,0.045454545454545456,73.95454545454545,373,1.0,0,0,24,18-30,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
9930,1944,PhD,Single,82716.0,0,0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,1167,27,28,0.03571428571428571,41.67857142857143,574,1.6,0,0,70,60+,Very High Income,Recent,6,Store,1,0,General Customers
10270,1981,2n Cycle,Married,35523.0,1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,66,6,8,0.25,8.25,636,1.7,1,1,33,31-45,Low Income,Recent,6,Web,0,0,Digital Shoppers
760,1975,PhD,Divorced,60554.0,1,0,2013-09-08,8,588,7,76,110,15,15,2,8,4,9,6,0,0,811,21,23,0.08695652173913043,35.26086956521739,454,1.2,1,1,39,31-45,High Income,Recent,6,Store,0,0,Family Customers
5519,1956,Graduation,Together,64090.0,0,1,2013-07-08,8,316,58,161,76,51,135,1,6,9,4,5,1,0,797,19,20,0.05,39.85,516,1.4,1,1,58,46-60,High Income,Recent,6,Catalog,0,0,Catalog Shoppers
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,530,16,17,0.058823529411764705,31.176470588235293,507,1.4,1,1,49,46-60,High Income,Recent,6,Store,0,0,Family Customers
3009,1962,PhD,Widow,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,1,0,1766,14,15,0.06666666666666667,117.73333333333333,455,1.2,0,0,52,46-60,Very High Income,Recent,4,Store,1,0,General Customers
6518,1951,PhD,Widow,67680.0,0,1,2013-11-06,8,546,0,48,0,6,6,1,7,3,8,5,0,0,606,18,19,0.05263157894736842,31.894736842105264,395,1.1,1,1,63,60+,High Income,Recent,4,Store,0,0,Family Customers
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,470,15,17,0.11764705882352941,27.647058823529413,568,1.6,1,1,33,31-45,High Income,Recent,6,Store,0,0,Family Customers
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,1099,26,30,0.13333333333333333,36.63333333333333,623,1.7,1,1,61,60+,High Income,Recent,6,Store,1,0,Family Customers
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,1039,24,26,0.07692307692307693,39.96153846153846,655,1.8,1,1,63,60+,Very High Income,Recent,6,Store,0,0,Family Customers
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,407,14,16,0.125,25.4375,686,1.9,1,1,62,60+,Mid Income,Recent,6,Web,0,0,Digital Shoppers
9723,1960,Graduation,Married,67716.0,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,0,1016,24,28,0.14285714285714285,36.285714285714285,431,1.2,1,1,54,46-60,High Income,Recent,6,Store,0,0,Family Customers
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,318,12,17,0.29411764705882354,18.705882352941178,704,1.9,2,1,43,31-45,Low Income,Recent,6,Web,0,0,Digital Shoppers
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,318,12,17,0.29411764705882354,18.705882352941178,704,1.9,2,1,43,31-45,Low Income,Recent,6,Web,0,0,Digital Shoppers
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,1,0,316,12,17,0.29411764705882354,18.58823529411765,724,2.0,2,1,45,31-45,Mid Income,Recent,5,Web,0,0,Digital Shoppers
10995,1988,2n Cycle,Married,15716.0,1,0,2012-12-11,8,16,5,30,8,7,26,3,3,0,4,8,0,1,92,7,10,0.3,9.2,725,2.0,1,1,26,18-30,Low Income,Recent,6,Store,0,0,Bargain Hunters
7373,1952,PhD,Divorced,46610.0,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,1,0,302,11,17,0.35294117647058826,17.764705882352942,768,2.1,2,1,62,60+,Mid Income,Recent,6,Store,0,0,Bargain Hunters
5331,1977,Graduation,Married,74985.0,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,1869,16,17,0.058823529411764705,109.94117647058823,757,2.1,0,0,37,31-45,Very High Income,Recent,5,Store,1,0,General Customers
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,1,0,145,7,8,0.125,18.125,192,0.5,0,0,69,60+,Mid Income,Recent,6,Web,0,0,Digital Shoppers
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,277,27,27,0.0,10.25925925925926,192,0.5,0,0,69,60+,Very High Income,Recent,6,Web,0,0,Digital Shoppers
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,311,12,14,0.14285714285714285,22.214285714285715,202,0.6,1,1,27,18-30,High Income,Recent,6,Store,0,0,Family Customers
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,50,5,7,0.2857142857142857,7.142857142857143,202,0.6,2,1,42,31-45,Low Income,Recent,5,Web,0,0,Digital Shoppers
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,72,5,6,0.16666666666666666,12.0,251,0.7,1,1,43,31-45,Mid Income,Recent,6,Catalog,0,0,Catalog Shoppers
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,21,3,4,0.25,5.25,252,0.7,2,1,56,46-60,Mid Income,Recent,5,Store,0,0,Bargain Hunters
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,49,4,5,0.2,9.8,310,0.8,1,1,37,31-45,Low Income,Recent,6,Store,0,0,Family Customers
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,0,556,17,21,0.19047619047619047,26.476190476190474,314,0.9,1,1,64,60+,High Income,Recent,6,Web,0,0,Digital Shoppers
1515,1975,Master,Together,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,28,4,5,0.2,5.6,318,0.9,1,1,39,31-45,Low Income,Recent,6,Store,0,0,Family Customers
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,396,13,15,0.13333333333333333,26.4,318,0.9,1,1,46,46-60,Mid Income,Recent,6,Store,0,0,Family Customers
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,1899,20,20,0.0,94.95,325,0.9,0,0,66,60+,Very High Income,Recent,6,Catalog,1,0,High-Value Active Catalog/Web
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,235,10,11,0.09090909090909091,21.363636363636363,358,1.0,1,1,44,31-45,High Income,Recent,6,Store,0,0,Family Customers
10232,1963,PhD,Divorced,48799.0,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,331,12,15,0.2,22.066666666666666,574,1.6,1,1,51,46-60,Mid Income,Recent,6,Store,0,0,Family Customers
5547,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,1919,19,20,0.05,95.95,516,1.4,0,0,32,31-45,Very High Income,Recent,4,Web,1,0,High-Value Active Catalog/Web
8362,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,1919,19,20,0.05,95.95,516,1.4,0,0,32,31-45,Very High Income,Recent,4,Web,1,0,High-Value Active Catalog/Web
3524,1971,Master,Single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,1,0,167,8,10,0.2,16.7,607,1.7,1,1,43,31-45,Mid Income,Recent,6,Web,0,0,Digital Shoppers
